,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Report"" for : ANDAMAN AND NICOBAR ISLANDS for year 2016-2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assessment Year,2016-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Top View,DISTRICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
View,admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Computation Type,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.No,STATE,DISTRICT,ASSESSMENT UNIT,Rainfall (mm),,,,Total Geographical Area (ha),,,,,,Ground Water Recharge (ham),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inflows and Outflows (ham),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Annual Ground water Recharge (ham),,,,Environmental Flows (ham),,,,Annual Extractable Ground water Resource (ham),,,,Ground Water Extraction for all uses (ha.m),,,,,,,,,,,,,,,,Stage of Ground Water Extraction (%),,,,Allocation of Ground Water Resource for Domestic Utilisation for projected year 2025 (ham),,,,Net Annual Ground Water Availability for Future Use (ham),,,,Quality Tagging,,,,,,Additional Potential Resources Under Specific Conditions(ham),,,Coastal Areas,,,,In-Storage Unconfined Ground Water Resources(ham),,Total Ground Water Availability in Unconfined Aquifier (ham),,Dynamic Confined Ground Water Resources(ham),,In-Storage Confined Ground Water Resources(ham),,Total Confined Ground Water Resources (ham),,Dynamic Semi Confined Ground Water Resources (ham),,In-Storage Semi Confined Ground Water Resources (ham),,Total Semi-Confined Ground Water Resources (ham),,Total Ground Water Availability in the area (ham),
,,,,,,,,Recharge Worthy Area (ha),,,,Hilly Area,Total,Rainfall Recharge,,,,Canals,,,,Surface Water Irrigation,,,,Ground Water Irrigation,,,,Tanks and Ponds,,,,Water Conservation Structure,,,,Pipelines,,,,Sewages and Flash Flood Channels,,,,C,NC,PQ,Total,Base Flow,,,,Stream Recharges,,,,Lateral Flows,,,,Vertical Flows,,,,Evaporation,,,,Transpiration,,,,Evapotranspiration,,,,C,NC,PQ,Total,,,,,,,,,,,,,Domestic,,,,Industrial,,,,Irrigation,,,,C,NC,PQ,Total,,,,,,,,,,,,,Major Parameter Present,,,Other Parameters Present,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,KERALA,WAYANAD,,0,0,0,0,0,0,0,0,0,0,,,,25035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25737,,,,2574,,,,23163,,,,3695,,,,317,,,,1665,,,,5678,,,,25,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
266,MADHYA PRADESH,AGAR MALWA,,0,0,0,0,0,0,0,0,0,0,,,,33211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44386,,,,2219,,,,42167,,,,1273,,,,225,,,,37652,,,,39150,,,,93,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
267,MADHYA PRADESH,ALIRAJPUR,,0,0,0,0,0,0,0,0,0,0,,,,17304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19665,,,,1386,,,,18279,,,,2079,,,,367,,,,5781,,,,8228,,,,45,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
268,MADHYA PRADESH,ANUPPUR,,0,0,0,0,0,0,0,0,0,0,,,,35997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36367,,,,1818,,,,34549,,,,1230,,,,217,,,,1307,,,,2754,,,,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
269,MADHYA PRADESH,ASHOKNAGAR,,0,0,0,0,0,0,0,0,0,0,,,,31436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41918,,,,2096,,,,39822,,,,1522,,,,269,,,,20076,,,,21866,,,,55,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
270,MADHYA PRADESH,BALAGHAT,,0,0,0,0,0,0,0,0,0,0,,,,87830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94595,,,,5077,,,,89518,,,,3000,,,,529,,,,11760,,,,15289,,,,17,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
271,MADHYA PRADESH,BARWANI,,0,0,0,0,0,0,0,0,0,0,,,,43282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74655,,,,3879,,,,70776,,,,2834,,,,500,,,,35659,,,,38993,,,,55,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
272,MADHYA PRADESH,BETUL,,0,0,0,0,0,0,0,0,0,0,,,,103376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126241,,,,6570,,,,119672,,,,2617,,,,462,,,,65908,,,,68987,,,,58,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
273,MADHYA PRADESH,BHIND,,0,0,0,0,0,0,0,0,0,0,,,,60595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76125,,,,3806,,,,72319,,,,2390,,,,422,,,,23215,,,,26027,,,,36,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
274,MADHYA PRADESH,BHOPAL,,0,0,0,0,0,0,0,0,0,0,,,,28779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38948,,,,1947,,,,37001,,,,2119,,,,374,,,,23462,,,,25955,,,,70,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
275,MADHYA PRADESH,BURHANPUR,,0,0,0,0,0,0,0,0,0,0,,,,31137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38132,,,,2118,,,,36013,,,,1222,,,,216,,,,22765,,,,24203,,,,67,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
276,MADHYA PRADESH,CHHATARPUR,,0,0,0,0,0,0,0,0,0,0,,,,80722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103464,,,,4971,,,,98493,,,,2698,,,,476,,,,57600,,,,60774,,,,62,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
277,MADHYA PRADESH,CHHINDWARA,,0,0,0,0,0,0,0,0,0,0,,,,102893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119573,,,,6221,,,,113352,,,,3335,,,,589,,,,58651,,,,62575,,,,55,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
278,MADHYA PRADESH,DAMOH,,0,0,0,0,0,0,0,0,0,0,,,,29885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40881,,,,2597,,,,38283,,,,2293,,,,405,,,,19582,,,,22279,,,,58,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
279,MADHYA PRADESH,DATIA,,0,0,0,0,0,0,0,0,0,0,,,,29126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36577,,,,1829,,,,34748,,,,1165,,,,206,,,,12584,,,,13955,,,,40,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
280,MADHYA PRADESH,DEWAS,,0,0,0,0,0,0,0,0,0,0,,,,65192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83062,,,,4316,,,,78745,,,,3297,,,,582,,,,62447,,,,66326,,,,84,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
281,MADHYA PRADESH,DHAR,,0,0,0,0,0,0,0,0,0,0,,,,82177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120017,,,,6799,,,,113218,,,,4240,,,,748,,,,73000,,,,77989,,,,69,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
282,MADHYA PRADESH,DINDORI,,0,0,0,0,0,0,0,0,0,0,,,,36626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38763,,,,2575,,,,36188,,,,1492,,,,263,,,,6669,,,,8424,,,,23,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
283,MADHYA PRADESH,GUNA,,0,0,0,0,0,0,0,0,0,0,,,,69842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87804,,,,4390,,,,83414,,,,1892,,,,334,,,,43899,,,,46125,,,,55,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
284,MADHYA PRADESH,GWALIOR,,0,0,0,0,0,0,0,0,0,0,,,,52915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78776,,,,3939,,,,74837,,,,2939,,,,519,,,,18891,,,,22348,,,,30,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
285,MADHYA PRADESH,HARDA,,0,0,0,0,0,0,0,0,0,0,,,,32120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50665,,,,2533,,,,48132,,,,941,,,,166,,,,13795,,,,14902,,,,31,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
286,MADHYA PRADESH,HOSHANGABAD,,0,0,0,0,0,0,0,0,0,0,,,,124441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196586,,,,9804,,,,186782,,,,1584,,,,279,,,,39817,,,,41680,,,,22,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
287,MADHYA PRADESH,INDORE,,0,0,0,0,0,0,0,0,0,0,,,,37608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57892,,,,2895,,,,54997,,,,5607,,,,990,,,,57544,,,,64141,,,,117,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
288,MADHYA PRADESH,JABALPUR,,0,0,0,0,0,0,0,0,0,0,,,,61906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70595,,,,3552,,,,67043,,,,2253,,,,398,,,,21014,,,,23665,,,,35,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
289,MADHYA PRADESH,JHABUA,,0,0,0,0,0,0,0,0,0,0,,,,20866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24042,,,,1811,,,,22231,,,,2280,,,,402,,,,10039,,,,12722,,,,57,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
290,MADHYA PRADESH,KATNI,,0,0,0,0,0,0,0,0,0,0,,,,30701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37236,,,,1851,,,,35385,,,,2131,,,,376,,,,13957,,,,16464,,,,47,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
291,MADHYA PRADESH,KHANDWA,,0,0,0,0,0,0,0,0,0,0,,,,52810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106758,,,,5693,,,,101066,,,,2253,,,,398,,,,40713,,,,43364,,,,43,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
292,MADHYA PRADESH,KHARGONE,,0,0,0,0,0,0,0,0,0,0,,,,63680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133613,,,,6909,,,,126704,,,,3330,,,,575,,,,42281,,,,46185,,,,36,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
293,MADHYA PRADESH,MANDLA,,0,0,0,0,0,0,0,0,0,0,,,,51018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55740,,,,5830,,,,49910,,,,2072,,,,366,,,,6430,,,,8867,,,,18,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
294,MADHYA PRADESH,MANDSAUR,,0,0,0,0,0,0,0,0,0,0,,,,46560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61440,,,,3072,,,,58368,,,,2683,,,,473,,,,57088,,,,60245,,,,103,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
295,MADHYA PRADESH,MORENA,,0,0,0,0,0,0,0,0,0,0,,,,49924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71698,,,,3584,,,,68114,,,,3927,,,,693,,,,19604,,,,24224,,,,36,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
296,MADHYA PRADESH,NARSINGHPUR,,0,0,0,0,0,0,0,0,0,0,,,,104398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123849,,,,6235,,,,117613,,,,1795,,,,317,,,,72390,,,,74502,,,,63,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
297,MADHYA PRADESH,NEEMUCH,,0,0,0,0,0,0,0,0,0,0,,,,30833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43034,,,,2152,,,,40882,,,,1481,,,,261,,,,34006,,,,35749,,,,87,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
298,MADHYA PRADESH,PANNA,,0,0,0,0,0,0,0,0,0,0,,,,41229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47627,,,,2661,,,,44965,,,,1828,,,,323,,,,14260,,,,16411,,,,36,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
299,MADHYA PRADESH,RAISEN,,0,0,0,0,0,0,0,0,0,0,,,,76592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89330,,,,4466,,,,84864,,,,3093,,,,546,,,,40757,,,,44396,,,,52,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
300,MADHYA PRADESH,RAJGARH,,0,0,0,0,0,0,0,0,0,0,,,,71944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88959,,,,4448,,,,84511,,,,3031,,,,535,,,,66974,,,,70540,,,,83,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
301,MADHYA PRADESH,RATLAM,,0,0,0,0,0,0,0,0,0,0,,,,58568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85140,,,,4257,,,,80883,,,,2675,,,,461,,,,99287,,,,102423,,,,127,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
302,MADHYA PRADESH,REWA,,0,0,0,0,0,0,0,0,0,0,,,,47547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62475,,,,3432,,,,59043,,,,4121,,,,727,,,,21735,,,,26583,,,,45,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
303,MADHYA PRADESH,SAGAR,,0,0,0,0,0,0,0,0,0,0,,,,91016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109393,,,,5947,,,,103446,,,,2858,,,,504,,,,56953,,,,60316,,,,58,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
304,MADHYA PRADESH,SATNA,,0,0,0,0,0,0,0,0,0,0,,,,48570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64708,,,,3289,,,,61419,,,,3588,,,,633,,,,37639,,,,41860,,,,68,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
305,MADHYA PRADESH,SEHORE,,0,0,0,0,0,0,0,0,0,0,,,,58466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74575,,,,3730,,,,70845,,,,2014,,,,355,,,,41495,,,,43865,,,,62,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
306,MADHYA PRADESH,SEONI,,0,0,0,0,0,0,0,0,0,0,,,,71006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78632,,,,4240,,,,74392,,,,2539,,,,448,,,,25682,,,,28669,,,,39,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
307,MADHYA PRADESH,SHAHDOL,,0,0,0,0,0,0,0,0,0,0,,,,54517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55793,,,,3065,,,,52728,,,,1769,,,,312,,,,2682,,,,4763,,,,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
308,MADHYA PRADESH,SHAJAPUR,,0,0,0,0,0,0,0,0,0,0,,,,46005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58587,,,,2929,,,,55658,,,,1690,,,,299,,,,55072,,,,57061,,,,103,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
309,MADHYA PRADESH,SHEOPUR,,0,0,0,0,0,0,0,0,0,0,,,,33569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53077,,,,4755,,,,48322,,,,1478,,,,261,,,,15637,,,,17376,,,,36,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
310,MADHYA PRADESH,SHIVPURI,,0,0,0,0,0,0,0,0,0,0,,,,60905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77942,,,,4491,,,,73451,,,,3200,,,,553,,,,47079,,,,50832,,,,69,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
311,MADHYA PRADESH,SIDHI,,0,0,0,0,0,0,0,0,0,0,,,,31289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34088,,,,1829,,,,32259,,,,2138,,,,377,,,,6948,,,,9464,,,,29,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
312,MADHYA PRADESH,SINGRAULI,,0,0,0,0,0,0,0,0,0,0,,,,36464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39415,,,,2183,,,,37232,,,,1861,,,,328,,,,8283,,,,10473,,,,28,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
313,MADHYA PRADESH,TIKAMGARH,,0,0,0,0,0,0,0,0,0,0,,,,39813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53986,,,,2699,,,,51287,,,,3077,,,,543,,,,33793,,,,37413,,,,73,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
314,MADHYA PRADESH,UJJAIN,,0,0,0,0,0,0,0,0,0,0,,,,71197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94806,,,,4740,,,,90066,,,,2755,,,,486,,,,85334,,,,88576,,,,98,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
315,MADHYA PRADESH,UMARIA,,0,0,0,0,0,0,0,0,0,0,,,,45984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47309,,,,2499,,,,44811,,,,1162,,,,205,,,,4059,,,,5426,,,,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
316,MADHYA PRADESH,VIDISHA,,0,0,0,0,0,0,0,0,0,0,,,,78865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93218,,,,4661,,,,88557,,,,2662,,,,471,,,,49332,,,,52465,,,,59,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
317,MAHARASHTRA,Ahmednagar,,2329,5569,2462,44669,377364,1262455,60317,1700136,0,1700136,17624,78881,1016,97521,3396,0,0,3396,38320,0,331,38652,11123,17355,196,28673,664,2457,1,3122,121,0,0,121,,,,,,,,,71247,98693,1543,171484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71247,98693,1543,171484,6831,9646,152,73017,64417,89047,1391,675916,1533,4581,27,32430,0,0,0,0,44816,71415,832,488516,46350,75997,859,520946,72,85,62,77,1610,6168,0,40679,19944,25113,994,45057,,,,,,,,,,,,,,0,0,153464,1391,,,,,,,,,,,,,153464,1391
318,MAHARASHTRA,Akola,,2459,4280,3092,32304,48014,390223,75928,514165,0,514165,2692,27313,2723,32727,1705,0,0,1705,3325,0,0,3325,726,3397,3,4125,246,1224,2,1472,28,223,8,258,,,,,,,,,8721,32157,2735,43613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8721,32157,2735,43613,847,3079,273,17681,7874,29078,2462,164786,366,2097,58,14857,0,0,0,0,3332,15480,152,82390,3698,17577,210,97247,47,60,9,60,366,2410,0,15522,4285,12010,2339,16294,,,,,,,,,,,,,,0,0,36952,2462,,,,,,,,,,,,,36952,2462
319,MAHARASHTRA,Amravati,,2143,6002,3604,47030,50488,732777,164430,947695,0,947695,2224,53277,6579,62079,2893,0,0,2893,6328,0,0,6328,2011,15286,238,17534,47,1389,0,1436,23,2,0,25,,,,,,,,,13525,69953,6817,90295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13525,69953,6817,90295,1297,6583,682,39338,12228,63370,6135,380328,637,1877,73,12428,0,0,0,0,9553,68675,1996,329460,10190,70552,2068,341889,83,111,34,91,637,2678,0,15516,4397,10928,4951,15326,,,,,,,,,,,,,,0,0,75598,6135,,,,,,,,,,,,,75598,6135
320,MAHARASHTRA,Aurangabad,,3136,4165,0,35185,152345,797829,0,950174,0,950174,6912,57308,,64219,,,,,3431,0,,3431,3835,11812,,15647,700,206312,,207012,27,0,,27,,,,,,,,,14905,275432,,290337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14905,275432,,290337,1487,27499,,184045,13418,247933,,1657214,749,3040,,19383,0,0,,0,16873,50982,,344633,17622,54022,,364017,131,22,,22,749,4059,,24819,868,196210,,197078,,,,,,,,,,,,,,0,,261350,,,,,,,,,,,,,,261350,0
321,MAHARASHTRA,Beed,,3744,3739,0,29140,129185,951955,0,1081140,0,1081140,5873,74141,,80014,1743,0,,1743,11784,6,,11790,2693,14560,,17253,50,284,,334,22,0,,22,,,,,,,,,22165,88991,,111157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22165,88991,,111157,2176,8046,,43913,19989,80945,,438310,829,3631,,21210,0,0,,0,11686,59201,,310985,12516,62833,,332195,63,78,,76,829,3762,,21649,8002,18825,,26827,,,,,,,,,,,,,,0,,100934,,,,,,,,,,,,,,100934,0
